pname,pcode,cityname,citycode,adname,name,address,location,tel,bigType,midType,smallType,timestamp
香港特别行政区,810000,香港特别行政区,1852,元朗区,百佳超市(天华路店),天华路33号天富苑颂富广场第2期2层232号铺,"114.002424,22.459361",00852-24864242,购物服务,超级市场,百佳超市,2024-07-17 06:34:57
香港特别行政区,810000,香港特别行政区,1852,元朗区,Tin Yan Shopping Centre,天瑞路与天华路交叉口东北20米,"114.001092,22.459365",[],购物服务,购物相关场所,购物相关场所,2024-03-26 04:58:24
香港特别行政区,810000,香港特别行政区,1852,元朗区,Catalog,"Hong Kong,Tin Shui Wai,TTownNorth1楼N112号铺","114.002742,22.459342",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,2024-09-02 03:16:47
香港特别行政区,810000,香港特别行政区,1852,元朗区,屈臣氏Watsons,"Shop NoL112,1/F Tin Shui Shopping Centre,Tin Shui Wai","114.002991,22.459335",00852-24932125,购物服务,超级市场,屈臣氏,2024-06-27 13:39:56
香港特别行政区,810000,香港特别行政区,1852,元朗区,惠康(翠湖居店),天瑞路8号翠湖居地下1-4号,"114.004179,22.455210",[],购物服务,超级市场,惠康超市,2024-07-20 07:53:49
香港特别行政区,810000,香港特别行政区,1852,元朗区,华润堂(颂富广场第2期店),天华路30-33号,"114.002960,22.459372",00852-24478089,购物服务,专卖店,专营店,2024-08-11 00:00:18
香港特别行政区,810000,香港特别行政区,1852,元朗区,Gitti,天水围天华路30&33号North N130号铺T Town,"114.003199,22.459288",00852-22531085,购物服务,购物相关场所,购物相关场所,2024-09-09 18:28:30
香港特别行政区,810000,香港特别行政区,1852,元朗区,Wanko,"Wanko,33 Tin Wah Rd,Tin Shui Wai,香港","114.002632,22.459492",[],购物服务,服装鞋帽皮具店,品牌服装店,2024-03-30 14:25:27
香港特别行政区,810000,香港特别行政区,1852,元朗区,fusion by PARKnSHOP,天瑞路与天华路交叉口东北140米,"114.002919,22.459410",00852-31561038,购物服务,超级市场,超市,2024-06-26 00:09:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,玩具站,天华路与天瑞路交叉口东120米,"114.003079,22.459363",[],购物服务,专卖店,儿童用品店,2024-06-19 01:30:01
香港特别行政区,810000,香港特别行政区,1852,元朗区,eg mix&match,天瑞路与天华路交叉口东北120米,"114.002452,22.459551",00852-21450060,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,2024-07-05 04:45:22
香港特别行政区,810000,香港特别行政区,1852,元朗区,LEONA-天水围T Town North,天瑞路与天华路交叉口东北140米,"114.002937,22.459443",00852-23210916,购物服务,专卖店,专营店,2024-01-25 15:58:23
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦记杂货,天瑞路与天华路交叉口东北60米,"114.002595,22.459577",[],购物服务,便民商店/便利店,便民商店/便利店,2024-05-16 19:54:13
香港特别行政区,810000,香港特别行政区,1852,元朗区,新资讯(天恩商场店),"天恩商场,1/F,124铺","114.001377,22.459627",[],购物服务,便民商店/便利店,便民商店/便利店,2024-05-08 23:16:47
香港特别行政区,810000,香港特别行政区,1852,元朗区,钧贺水族(天恩商场店),"天恩商场,1/F,105铺","114.001377,22.459627",00852-24458379,购物服务,购物相关场所,购物相关场所,2024-06-27 13:39:20
香港特别行政区,810000,香港特别行政区,1852,元朗区,ARS motor factory,石岗金水南路11号,"114.086895,22.425248",00852-66733882,汽车服务,汽车养护/装饰,汽车养护,2024-08-08 02:49:03
香港特别行政区,810000,香港特别行政区,1852,元朗区,JPS MOTOR BEAUTY WORK SHOP,"JPS MOTOR BEAUTY WORK SHOP,号,157 Kam Sheung Rd,Shek Kong","114.087325,22.424816",00852-69329898,汽车服务,汽车养护/装饰,汽车养护,2024-05-05 17:50:36
香港特别行政区,810000,香港特别行政区,1852,元朗区,Forget Me Not Hair Salon,"Hong Kong,Yuen Long,Tung Lok St,24号,On Ting Building,1楼b","114.033205,22.443114",00852-96191819,生活服务,美容美发店,美容美发店,2024-08-08 02:48:50
香港特别行政区,810000,香港特别行政区,1852,元朗区,元朗同乐街驿站Y45,元朗同乐街10-16号金华楼地下F铺(菜鸟)福德街759对面,"114.033521,22.442464",00852-97233229,生活服务,物流速递,物流速递,2024-02-04 21:46:38
香港特别行政区,810000,香港特别行政区,1852,元朗区,中天物流(中港)有限公司,宏业东街与强业街交叉口西20米,"114.034383,22.446341",[],生活服务,物流速递,物流速递,2024-02-13 10:35:49
香港特别行政区,810000,香港特别行政区,1852,元朗区,美联物业(世宙店),元朗安宁路38号美联物业地下28号铺,"114.033047,22.443397",[],生活服务,中介机构,中介机构,2024-02-16 12:42:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,主殿堂美容集团,寿富街与福康街交叉口西40米,"114.033606,22.442213",[],生活服务,美容美发店,美容美发店,2024-05-09 22:06:27
香港特别行政区,810000,香港特别行政区,1852,元朗区,爱一美容纤体中心,香港元朗,"114.033806,22.441984",[],生活服务,美容美发店,美容美发店,2024-05-08 23:16:45
香港特别行政区,810000,香港特别行政区,1852,元朗区,兰芝美聚,大棠路与青山公路-元朗段交叉口南20米,"114.034527,22.441434",[],生活服务,美容美发店,美容美发店,2024-02-05 19:49:17
香港特别行政区,810000,香港特别行政区,1852,元朗区,发再生(YOHO PLUS),凤翔路2-6号YOHO PLUS1F层C109,"114.036811,22.441078",[],生活服务,美容美发店,美容美发店,2024-09-02 21:09:36
香港特别行政区,810000,香港特别行政区,1852,元朗区,阳光女佣中心-元朗店l雇佣中心,"元朗大棠路11号光华广场3楼307室,Yuen Long,Hong Kong","114.034851,22.441255",00852-24795522,生活服务,生活服务场所,生活服务场所,2024-08-08 02:49:00
香港特别行政区,810000,香港特别行政区,1852,元朗区,芝琳美容,福德街与同乐街交叉口东南20米,"114.033224,22.442726",[],生活服务,美容美发店,美容美发店,2024-05-09 22:09:40
香港特别行政区,810000,香港特别行政区,1852,元朗区,银海人力资源服务公司,寿富街与福康街交叉口西40米,"114.033585,22.442163",[],生活服务,人才市场,人才市场,2024-01-27 22:51:54
香港特别行政区,810000,香港特别行政区,1852,元朗区,温拿乐舍,福德街与同乐街交叉口东南20米,"114.033220,22.442725",[],生活服务,生活服务场所,生活服务场所,2024-01-21 22:55:53
香港特别行政区,810000,香港特别行政区,1852,元朗区,威信雇佣中心,寿富街9号威信雇佣中心1楼,"114.033558,22.442178",[],生活服务,生活服务场所,生活服务场所,2024-07-20 20:38:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,德荣地产公司(寿富街),寿富街与福康街交叉口西40米,"114.033499,22.442210",00852-24773336,生活服务,中介机构,中介机构,2024-01-21 06:18:35
香港特别行政区,810000,香港特别行政区,1852,元朗区,EGL Tours东瀛游元朗分行,"26楼EGL Tours东瀛游元朗分行,99-109号,青山公路元朗段元朗","114.033738,22.441922",[],生活服务,生活服务场所,生活服务场所,2024-02-16 09:31:55
香港特别行政区,810000,香港特别行政区,1852,元朗区,美丽华旅游-元朗,元朗青山公路元朗段99-109号,"114.033738,22.441922",[],生活服务,生活服务场所,生活服务场所,2024-02-08 11:23:35
香港特别行政区,810000,香港特别行政区,1852,元朗区,商场服务处,建乐街与建业街交叉口北40米,"114.036809,22.441014",[],生活服务,生活服务场所,生活服务场所,2024-07-16 04:31:09
香港特别行政区,810000,香港特别行政区,1852,元朗区,刘淑华律师,香港新界元朗青山道99-109号元朗贸易中心5字楼,"114.033707,22.441947",00852-24759111,生活服务,事务所,律师事务所,2023-12-22 23:52:44
香港特别行政区,810000,香港特别行政区,1852,元朗区,佳旅假期元朗,青山公路-元朗段与福康街交叉口西北20米,"114.033702,22.441947",00852-24781168,生活服务,生活服务场所,生活服务场所,2024-02-06 14:09:26
香港特别行政区,810000,香港特别行政区,1852,元朗区,源丰置业地产有限公司,元朗青山公路元朗段109号,"114.033675,22.441963",[],生活服务,生活服务场所,生活服务场所,2024-05-12 01:43:26
香港特别行政区,810000,香港特别行政区,1852,元朗区,GLYCEL美妍中心,大棠路11号光华广场14楼01至04室,"114.034672,22.441252",00852-27581298,生活服务,美容美发店,美容美发店,2024-08-08 02:49:01
香港特别行政区,810000,香港特别行政区,1852,元朗区,新华旅游,青山公路元朗段99-109号元朗贸易中心,"114.033738,22.441897",00852-37221955,生活服务,旅行社,旅行社,2024-07-02 20:49:46
香港特别行政区,810000,香港特别行政区,1852,元朗区,X-Square2,"X-square2,元朗安宁路元朗香港","114.032966,22.443194",[],生活服务,美容美发店,美容美发店,2024-05-12 19:28:19
香港特别行政区,810000,香港特别行政区,1852,元朗区,HILLS HAIR,元朗安宁路38号,"114.032858,22.444277",00852-28137018,生活服务,美容美发店,美容美发店,2024-08-08 02:48:22
香港特别行政区,810000,香港特别行政区,1852,元朗区,中原地产-元朗世宙分行,元朗安宁路与同乐街交叉口西北60米,"114.032839,22.443800",[],生活服务,中介机构,中介机构,2024-03-18 18:44:04
香港特别行政区,810000,香港特别行政区,1852,元朗区,数码通电讯(青山公路-元朗段元朗贸易中心店),新界青山公路元朗段123号开心广场地下3号铺,"114.033685,22.441907",00852-24799988,购物服务,家电电子卖场,手机销售|生活服务,2024-03-20 10:20:59
香港特别行政区,810000,香港特别行政区,1852,元朗区,金采冲印(金宝楼店),寿富街14A,"114.033306,22.442375",[],生活服务,摄影冲印店,摄影冲印,2024-03-31 13:16:19
香港特别行政区,810000,香港特别行政区,1852,元朗区,清丽美疗健康中心,香港元朗,"114.037535,22.441185",[],生活服务,美容美发店,美容美发店,2024-05-14 19:04:31
香港特别行政区,810000,香港特别行政区,1852,元朗区,永安旅游-元朗(元朗贸易中心店),元朗青山公路元朗段99号贸易中心602-3室(大马路麦当劳楼上),"114.033651,22.441912",00852-29288882,生活服务,旅行社,旅行社,2024-03-31 13:15:32
香港特别行政区,810000,香港特别行政区,1852,元朗区,aah,"丰年楼号地下,26 Tai Pei Tau Path,Yuen Long,香港","114.034198,22.441457",00852-31604698,生活服务,美容美发店,美容美发店,2024-01-20 01:09:50
香港特别行政区,810000,香港特别行政区,1852,元朗区,配匙补鞋-安宁路,同乐街与元朗安宁路交叉口西南20米,"114.032927,22.443115",[],生活服务,生活服务场所,生活服务场所,2024-04-05 12:59:38
香港特别行政区,810000,香港特别行政区,1852,元朗区,Modi Hair,"MODI HAIR,号,49 Yuen Long On Ning Rd,Yuen Long,香港","114.032885,22.443229",00852-24434947,生活服务,美容美发店,美容美发店,2024-02-16 14:28:15
香港特别行政区,810000,香港特别行政区,1852,元朗区,Soft Cut轻剪单剪专门店,元朗安宁路38号世宙地下2号铺,"114.032787,22.443878",[],生活服务,美容美发店,美容美发店,2024-05-09 00:40:06
香港特别行政区,810000,香港特别行政区,1852,元朗区,清剪(香港元朗形点商场),新界元朗朗日路8-9号及元龙街9号香港元朗形点商场L1层A116,"114.039328,22.443025",[],生活服务,美容美发店,美容美发店,2024-09-06 16:24:59
香港特别行政区,810000,香港特别行政区,1852,元朗区,潮发(金宝楼店),同乐街2号金宝楼,"114.033170,22.442492",00852-60369839,生活服务,美容美发店,美容美发店,2024-07-01 21:56:16
香港特别行政区,810000,香港特别行政区,1852,元朗区,谢伟俊律师行(大棠路),大棠道11号光华广场13层1308-1309,"114.034479,22.441254",[],生活服务,事务所,律师事务所,2024-03-25 20:51:12
香港特别行政区,810000,香港特别行政区,1852,元朗区,佳威雇佣中心有限公司,大棠道11号光华广场12层1209,"114.034479,22.441254",00852-24433638,生活服务,人才市场,人才市场,2024-03-25 20:51:45
香港特别行政区,810000,香港特别行政区,1852,元朗区,CNI美容天地,大棠道11号光华广场10层1004,"114.034479,22.441254",[],生活服务,美容美发店,美容美发店,2024-05-14 19:03:58
香港特别行政区,810000,香港特别行政区,1852,元朗区,晶莹美容护肤中心,大棠道11号光华广场10层1001,"114.034479,22.441254",[],生活服务,美容美发店,美容美发店,2024-05-10 21:42:42
香港特别行政区,810000,香港特别行政区,1852,元朗区,学趣公司(光华广场店),大棠道11号光华广场7层705,"114.034479,22.441254",[],生活服务,人才市场,人才市场|公司企业,2024-02-15 11:39:32
香港特别行政区,810000,香港特别行政区,1852,元朗区,敏轩纤体美容中心(光华广场店),大棠道11号光华广场6层605,"114.034479,22.441254",[],生活服务,美容美发店,美容美发店,2024-06-06 18:32:18
香港特别行政区,810000,香港特别行政区,1852,元朗区,宏轩雇佣中心,大棠道11号光华广场6层603,"114.034479,22.441254",[],生活服务,人才市场,人才市场,2024-02-05 19:47:55
香港特别行政区,810000,香港特别行政区,1852,元朗区,汇丰银行自动柜员机,"加州花园广场,G17","114.059461,22.483792",[],金融保险服务,银行,银行,2024-01-21 20:53:11
香港特别行政区,810000,香港特别行政区,1852,元朗区,汇丰ATM,水仙径73号,"114.059452,22.483592",[],金融保险服务,自动提款机,自动提款机,2024-01-25 18:09:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,Ck Motors,[],"114.099572,22.436156",00852-24883323,汽车销售,汽车销售,汽车销售,2024-02-09 16:26:12
香港特别行政区,810000,香港特别行政区,1852,元朗区,经典车展,锦田公路365号附近,"114.100305,22.435513",[],汽车销售,汽车销售,汽车销售,2024-03-30 14:39:47
香港特别行政区,810000,香港特别行政区,1852,元朗区,松栓汽车,锦田公路南50米,"114.100839,22.435651",[],汽车销售,汽车销售,汽车销售,2024-01-21 13:55:43
香港特别行政区,810000,香港特别行政区,1852,元朗区,畅顺汽车(国际)贸易公司,粉锦公路与横台山散村路交叉口南420米,"114.098049,22.436704",[],汽车销售,汽车销售,汽车销售,2024-06-27 13:35:54
香港特别行政区,810000,香港特别行政区,1852,元朗区,领先汽车贸易公司,粉锦公路与横台山散村路交叉口南420米,"114.098045,22.436822",[],汽车销售,汽车销售,汽车销售,2024-02-08 18:17:49
香港特别行政区,810000,香港特别行政区,1852,元朗区,金豪汽车,嘉龙片场转入,"114.100695,22.435214",00852-26436692,汽车销售,汽车销售,汽车销售,2024-01-17 21:33:41
香港特别行政区,810000,香港特别行政区,1852,元朗区,永兴左軚汽车,锦田公路附近,"114.101389,22.435901",[],汽车销售,汽车销售,汽车销售,2024-04-05 12:56:03
香港特别行政区,810000,香港特别行政区,1852,元朗区,锦荣左軚汽车,锦田公路附近,"114.101642,22.435882",00852-24880928,汽车销售,汽车销售,汽车销售,2023-12-11 06:27:25
香港特别行政区,810000,香港特别行政区,1852,元朗区,友联汽车贸易有限公司,香港石岗,"114.102008,22.435313",[],汽车销售,汽车销售,汽车销售,2024-01-28 17:26:24
香港特别行政区,810000,香港特别行政区,1852,元朗区,诺信左軚车,锦田公路附近,"114.096964,22.437398",[],汽车销售,汽车销售,汽车销售,2024-03-30 14:44:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,丫髻单车店,虾尾新村路与朗天路交叉口东160米,"114.015780,22.448737",[],购物服务,专卖店,自行车专卖店,2024-01-18 11:38:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,AKKI BIKE CLUB,"Hong Kong,Yuen Long,屏山虾尾新村庸园路","114.015779,22.448736",00852-56838113,购物服务,专卖店,专营店,2024-09-02 03:16:22
香港特别行政区,810000,香港特别行政区,1852,元朗区,日本城(天慈商场店),天水围天喜街9号天慈商场1层110号铺,"114.012386,22.450448",[],购物服务,家居建材市场,家具城,2024-07-31 22:09:30
香港特别行政区,810000,香港特别行政区,1852,元朗区,天慈商场,天水围天喜街9号,"114.011944,22.450401",00852-24470361;00852-39774640,购物服务,商场,普通商场,2024-08-25 04:15:48
香港特别行政区,810000,香港特别行政区,1852,元朗区,天水围单车汇合中心,天福路与天慈路辅路交叉口西60米,"114.013402,22.448691",[],购物服务,购物相关场所,购物相关场所,2024-06-18 19:06:34
香港特别行政区,810000,香港特别行政区,1852,元朗区,7-ELEVEn(天慈商场店),天水围天慈村天慈商场8号,"114.011747,22.450398",[],购物服务,便民商店/便利店,7-ELEVEn便利店,2024-08-02 03:53:04
香港特别行政区,810000,香港特别行政区,1852,元朗区,惠康(天慈商场店),"香港新界天水围天慈村天慈商场一楼101,102号铺(轻铁天慈站)","114.011717,22.450430",00852-26169158;00852-28733177,购物服务,超级市场,惠康超市,2024-07-18 10:08:40
香港特别行政区,810000,香港特别行政区,1852,元朗区,钜任五金,青山公路-新田段与新田村路交叉口西100米,"114.077608,22.492231",[],购物服务,家居建材市场,建材五金市场,2024-02-02 11:32:55
香港特别行政区,810000,香港特别行政区,1852,元朗区,大象车行,青山公路-新田段与新田村路交叉口南120米,"114.078398,22.491527",[],购物服务,专卖店,自行车专卖店,2024-07-10 17:25:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,金进车行,青山公路-新田段与石湖围路交叉口东南100米,"114.074735,22.492311",[],购物服务,专卖店,自行车专卖店,2024-01-25 18:36:38
香港特别行政区,810000,香港特别行政区,1852,元朗区,邮箱,新田邮政局,"114.083182,22.496197",[],购物服务,购物相关场所,购物相关场所,2024-04-10 14:04:48
香港特别行政区,810000,香港特别行政区,1852,元朗区,周兴隆白米士多,"周兴隆白米士多,200 Castle Peak Road(San Tin)San Tin,香港","114.083478,22.495832",[],购物服务,便民商店/便利店,便民商店/便利店,2024-04-28 13:05:06
香港特别行政区,810000,香港特别行政区,1852,元朗区,满禾轩,香港石岗,"114.088787,22.426079",[],商务住宅,住宅区,住宅小区,2024-01-28 16:18:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,莲花苑,锦上路牛径,"114.089147,22.425147",[],商务住宅,住宅区,住宅小区,2024-01-27 05:51:51
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑞天花园,石岗锦上路,"114.089627,22.424313",[],商务住宅,住宅区,住宅小区,2024-01-31 11:36:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑞天花园1座,石岗锦上路,"114.089658,22.423902",[],商务住宅,楼宇,商务写字楼,2024-01-20 12:05:48
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑞天花园2座,石岗锦上路,"114.089659,22.423743",[],商务住宅,楼宇,商务写字楼,2023-12-11 06:20:49
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑞天花园12座,锦上路,"114.089831,22.423681",[],商务住宅,楼宇,商务写字楼,2024-01-23 05:04:05
香港特别行政区,810000,香港特别行政区,1852,元朗区,翰林苑,水流田村200号,"114.088199,22.429689",[],商务住宅,住宅区,住宅小区,2024-01-28 03:05:13
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑞天花园3座,石岗锦上路,"114.089659,22.423618",[],商务住宅,楼宇,商务写字楼,2023-12-11 06:37:11
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑞天花园4座,石岗锦上路,"114.089632,22.423469",[],商务住宅,楼宇,商务写字楼,2024-02-08 17:28:05
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑞天花园10座,石岗锦上路,"114.089912,22.423422",[],商务住宅,楼宇,商务写字楼,2024-02-16 10:21:34
香港特别行政区,810000,香港特别行政区,1852,元朗区,宇洺豪园,"香港Sha Tin,锦上路157号","114.087967,22.423858",[],商务住宅,住宅区,住宅区,2024-01-27 05:52:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,瑞天花园5座,石岗锦上路,"114.089542,22.423353",[],商务住宅,楼宇,商务写字楼,2024-02-02 23:22:18
香港特别行政区,810000,香港特别行政区,1852,元朗区,绿油油有机田园,流浮山稔湾路,"113.952783,22.427286",[],公司企业,农林牧渔基地,其它农林牧渔基地,2024-01-29 00:34:12
香港特别行政区,810000,香港特别行政区,1852,元朗区,明记农场,曾嘴路南50米,"113.951046,22.428017",[],公司企业,农林牧渔基地,其它农林牧渔基地,2024-04-02 13:04:14
香港特别行政区,810000,香港特别行政区,1852,元朗区,泽辰楼,天影路与天月路交叉口南280米,"114.003118,22.466052",[],商务住宅,住宅区,住宅小区,2024-02-09 10:34:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,泽星楼,"天水围天瑞路73号,Tin Chak Estate Chak Yun Building","114.002853,22.465512",[],商务住宅,住宅区,住宅小区,2024-01-20 02:27:06
香港特别行政区,810000,香港特别行政区,1852,元朗区,天泽村,天水围天瑞路71-77号D3,"114.002843,22.465040",00852-24863300;00852-26160806,商务住宅,住宅区,住宅小区,2024-01-27 11:52:38
香港特别行政区,810000,香港特别行政区,1852,元朗区,徐诗敏注册中医,F段第四街与金竹东路交叉口南20米,"114.054546,22.473773",00852-67706972,医疗保健服务,诊所,诊所,2024-05-12 19:31:16
香港特别行政区,810000,香港特别行政区,1852,元朗区,罗永煦注册中医,香港新界元朗锦绣花园H段1街23号,"114.052204,22.473820",[],医疗保健服务,诊所,诊所,2024-05-12 01:43:58
香港特别行政区,810000,香港特别行政区,1852,元朗区,和顺堂中医诊所(锦绣花园),"Shop 8,Block A,Town Centre,Fairview Park,Yuen Long,Hong Kong","114.050573,22.475220",00852-39529828,医疗保健服务,诊所,诊所,2024-08-08 02:48:47
香港特别行政区,810000,香港特别行政区,1852,元朗区,董治强医生,新界元朗锦绣花园巿中心商场E座4室,"114.050288,22.474985",[],医疗保健服务,诊所,诊所,2024-05-08 23:09:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,陈丹奇注册中医,新界元朗锦铟花园市中心A座地下13号铺,"114.050282,22.474992",[],医疗保健服务,诊所,诊所,2024-05-08 23:11:01
香港特别行政区,810000,香港特别行政区,1852,元朗区,杨永明医生,银杏路与I段第二街交叉口东南20米,"114.050275,22.474991",[],医疗保健服务,诊所,诊所,2024-06-04 19:55:51
香港特别行政区,810000,香港特别行政区,1852,元朗区,西医张瑞云,银杏路与I段第四街交叉口东北60米,"114.050087,22.474613",00852-24821103,医疗保健服务,诊所,诊所,2024-05-08 23:08:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,陈鸿伟医务所,银杏路与I段第四街交叉口东北60米,"114.050087,22.474613",[],医疗保健服务,诊所,诊所,2024-05-10 21:49:39
香港特别行政区,810000,香港特别行政区,1852,元朗区,利安珠宝金行(兴隆中心店),同乐街9-23号附近,"114.032932,22.442136",[],购物服务,专卖店,珠宝首饰工艺品,2024-01-20 00:03:08
香港特别行政区,810000,香港特别行政区,1852,元朗区,浓Fashion,同乐街与寿富街交叉口东北40米,"114.033244,22.442511",[],购物服务,购物相关场所,购物相关场所,2024-01-17 20:15:21
香港特别行政区,810000,香港特别行政区,1852,元朗区,Sea Horse,同乐街与寿富街交叉口东北40米,"114.033244,22.442511",[],购物服务,购物相关场所,购物相关场所,2024-02-06 14:16:40
香港特别行政区,810000,香港特别行政区,1852,元朗区,雅悦美妆,寿富街与桥乐坊交叉口东20米,"114.031965,22.442238",[],购物服务,个人用品/化妆品店,其它个人用品店,2024-01-18 04:14:40
香港特别行政区,810000,香港特别行政区,1852,元朗区,宜川高原苹果(安定楼店),同乐街与元朗安宁路交叉口东南20米,"114.033181,22.443073",[],购物服务,综合市场,果品市场,2024-03-26 00:00:19
香港特别行政区,810000,香港特别行政区,1852,元朗区,盈然美(草本修身堂),寿富街33号好利洋楼1楼c室,"114.032090,22.442136",[],购物服务,专卖店,专营店,2024-05-23 18:58:22
香港特别行政区,810000,香港特别行政区,1852,元朗区,米集国际,寿富街与同乐街交叉口东北20米,"114.033184,22.442350",[],购物服务,购物相关场所,购物相关场所,2024-02-08 13:43:55
香港特别行政区,810000,香港特别行政区,1852,元朗区,Joy's,寿富街与同乐街交叉口东北20米,"114.033193,22.442345",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,2024-06-02 17:21:48
香港特别行政区,810000,香港特别行政区,1852,元朗区,尚悦化妆品超市,福德街与同乐街交叉口东20米,"114.033318,22.442746",[],购物服务,个人用品/化妆品店,其它个人用品店,2024-05-28 18:32:00
香港特别行政区,810000,香港特别行政区,1852,元朗区,家乐駅(金宝楼店),元朗寿富街17-23号,"114.033235,22.442358",00852-51786474,购物服务,便民商店/便利店,便民商店/便利店,2024-03-17 00:35:53
香港特别行政区,810000,香港特别行政区,1852,元朗区,裕发家庭用品,寿富街与同乐街交叉口东20米,"114.033226,22.442335",[],购物服务,购物相关场所,购物相关场所,2024-05-08 23:09:28
香港特别行政区,810000,香港特别行政区,1852,元朗区,Kam Po(金宝楼店),同乐街2号,"114.033274,22.442421",[],购物服务,商场,免税品店,2024-01-21 14:25:12
香港特别行政区,810000,香港特别行政区,1852,元朗区,大渔市场(安定楼店),同乐街与元朗安宁路交叉口东南20米,"114.033218,22.443133",00852-23380660,购物服务,综合市场,综合市场,2024-05-12 01:40:14
香港特别行政区,810000,香港特别行政区,1852,元朗区,Carina(鸿运楼店),香港新界元朗安宁路35号鸿运楼1楼A及B室,"114.033181,22.443183",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,2024-08-02 03:56:41
香港特别行政区,810000,香港特别行政区,1852,元朗区,李氏眼镜(寿富街),寿富街与同乐街交叉口东20米,"114.033258,22.442348",[],购物服务,专卖店,眼镜店,2024-05-17 20:11:28
香港特别行政区,810000,香港特别行政区,1852,元朗区,恒基五金(元朗安宁路),元朗安宁路59号恒基五金B铺,"114.031872,22.443226",00852-24796227,购物服务,家居建材市场,建材五金市场,2024-05-09 22:10:24
香港特别行政区,810000,香港特别行政区,1852,元朗区,759阿信屋(元朗福德街店),福德街18-36号座地下9号铺号B,"114.033361,22.442878",00852-36696766,购物服务,便民商店/便利店,便民商店/便利店|购物服务,2024-09-09 19:08:23
香港特别行政区,810000,香港特别行政区,1852,元朗区,黛安芬(昌裕大厦店),"昌裕大厦G/F,A1","114.032483,22.441922",[],购物服务,服装鞋帽皮具店,品牌服装店,2024-02-12 10:26:34
香港特别行政区,810000,香港特别行政区,1852,元朗区,Veeko(青山公路-元朗段),青山公路-元朗段与元朗康乐路交叉口东北40米,"114.032442,22.441921",[],购物服务,服装鞋帽皮具店,服装鞋帽皮具店,2024-01-28 22:23:37
香港特别行政区,810000,香港特别行政区,1852,元朗区,六福珠宝(青山公路-元朗段店),朗青山公路155号地下,"114.032393,22.441922",00852-23601228;00852-27109368,购物服务,专卖店,珠宝首饰工艺品,2024-07-20 05:30:51
香港特别行政区,810000,香港特别行政区,1852,元朗区,Water Sports-元朗游泳用品专门店,"3A,Cheong Yu Building,Castle Peak Rd-Yuen Long,Yuen Long,香港","114.032623,22.441917",00852-63749708,购物服务,体育用品店,体育用品店,2024-08-08 02:48:10
香港特别行政区,810000,香港特别行政区,1852,元朗区,鸡仔唛(青山公路-元朗段),元朗青山公路元朗段141号,"114.032693,22.441924",00852-24731682,购物服务,服装鞋帽皮具店,服装鞋帽皮具店,2024-01-31 10:40:27
香港特别行政区,810000,香港特别行政区,1852,元朗区,周生生元朗青山公路143(151号分店),元朗香港元朗青山公路143-151号昌裕大厦地下C及D铺,"114.032448,22.441908",[],购物服务,专卖店,珠宝首饰工艺品,2024-08-25 11:53:05
香港特别行政区,810000,香港特别行政区,1852,元朗区,屈臣氏(新荣楼店),安宁路61号新荣楼地下及阁楼A号铺,"114.031810,22.443206",00852-26088383,购物服务,超级市场,屈臣氏,2024-05-17 19:24:15
香港特别行政区,810000,香港特别行政区,1852,元朗区,完美肌,寿富街与同乐街交叉口东北40米,"114.033372,22.442499",[],购物服务,个人用品/化妆品店,其它个人用品店,2024-05-10 21:45:06
香港特别行政区,810000,香港特别行政区,1852,元朗区,金宝花店,寿富街与同乐街交叉口东南20米,"114.033192,22.442173",[],购物服务,花鸟鱼虫市场,花卉市场,2024-01-22 02:23:25
香港特别行政区,810000,香港特别行政区,1852,元朗区,美味栈(元朗中心店),寿富街与桥乐坊交叉口东南20米,"114.031803,22.442223",00852-36925055,购物服务,购物相关场所,购物相关场所,2024-03-31 13:31:25
香港特别行政区,810000,香港特别行政区,1852,元朗区,金影视,青山公路-元朗段与元朗康乐路交叉口西北40米,"114.032055,22.442009",[],购物服务,购物相关场所,购物相关场所,2024-02-05 02:23:32
